LINE 108 274 191a 19.099480 42.568130 333.418033 706.315789 1 ;
LINE 109 273 191a 17.786639 39.642124 310.499876 354.765991 1 ;
LINE 110 273 191a 17.769953 39.604935 310.208591 355.493988 1 ;
LINE 111 273 191a 17.789098 39.647605 310.542806 710.526316 1 ;
LINE 112 191a 192 3.825487 8.526087 66.781213 839.723022 1 ;
LINE 113 191a 193 2.209260 4.923908 38.566874 851.697021 1 ;
LINE 114 194 195a 1.412919 3.149056 24.665217 1257.894737 1 ;
LINE 115 620 619 0.238750 2.500000 0.156275 800.000000 1 ;
LINE 116 199 198 0.043463 0.484000 0.758942 1600.000000 1 ;
LINE 117 808 806 10.388885 23.154317 181.357903 290.752991 1 ;
LINE 118 618 621 2.375900 5.945187 36.942052 2000.000000 1 ;
LINE 119 40 618 8.326670 20.835738 129.468546 2771.000000 1 ;
LINE 120 40 619 15.854845 39.673415 246.521598 2683.000000 1 ;
LINE 121 302 143 3.447213 7.683005 60.177711 750.000000 1 ;
LINE 124 866 617 0.046222 0.484000 0.807207 800.000000 1 ;
LINE 126 868 617 0.046222 0.484000 0.807207 457.000000 1 ;
LINE 127 862 872 14.350376 35.908798 223.129127 2683.000000 1 ;
LINE 128 364 869 11.837868 26.383749 206.652670 586.479980 1 ;
LINE 130 806 873 11.651564 25.968523 203.400380 444.000000 1 ;
LINE 131 875 679 13.348286 29.750108 233.019926 414.881989 1 ;
LINE 132 862a 875 2.455598 6.144619 1018.684288 2700.000000 1 ;
LINE 133 862a 875 2.455598 6.144619 1018.684288 2700.000000 1 ;
LINE 134 303 875 7.102721 15.830249 123.991602 750.000000 1 ;
LINE 135 869 875 18.348695 40.894811 320.311639 750.000000 1 ;
LINE 136 302 143 3.447213 7.683005 60.177711 750.000000 1 ;
LINE 137 143 862a 7.275930 16.216292 127.015308 750.000000 1 ;
LINE 138 806 806NSW 0.000000 1.000000 0.000000 450.000000 1 ;
LINE 139 806 806SA 0.000000 1.000000 0.000000 450.000000 1 ;
LFRESV 35 1.008597 0.2473578 ;
LFRESV 40 1.036611 8.0510393E-02 ;
LFRESV 41 1.036948 8.3122626E-02 ;
LFRESV 75 0.9812123 2.9257566E-02 ;
LFRESV 76 0.9810635 2.8530758E-02 ;
LFRESV 88 1.007308 0.2418696 ;
LFRESV 139 0.9876075 -4.3955948E-02 ;
LFRESV 140 0.9738867 -5.8129229E-02 ;
LFRESV 141 0.9969544 7.2619445E-03 ;
LFRESV 142 0.9930177 -6.0322200E-04 ;
LFRESV 143 1.003127 3.9024118E-02 ;
LFRESV 144 0.9865677 -4.3647882E-02 ;
LFRESV 145 0.9872545 -4.7331564E-02 ;
LFRESV 146 0.9882551 -4.3588389E-02 ;
LFRESV 147 0.9899709 -4.2930909E-02 ;
